Title,Description,Price,PCode
"Fotoaparat Sony Cybershot DSC-W830i, i zi"," Përshkrimi i produktit  Fotoaparati Sony Cybershot DSC-W830i është i lehtë për tu përdorur edhe nga fillestarët, mund ta merrni kudo dhe gjithmonë do ju ndihmoj të bëni fotografi të kualitetit shumë të lartë me përplot detaje. Më të, mundeni shumë lehtë t'i arrini rezultatet e dëshiruara pasi qe fotoaparati rregullon gjithçka në mënyrë automatike. Fotoaparati gjithashtu ofron një mori efektesh kreative që mund t'i përdorni për fotografitë apo videot e juaja. Rezolucioni i tij është 20.1 MP, ka sensor special Super HAD CCD 1 / 2.3 (7.76mm) ndërsa lentat kanë gjatësi fokale 4.6 - 23 mm. Fotografitë dhe videot ruhen në MS Duo, MS PRO, MS PRO HG Duo, MS XC-HG Duo, SD, SDHC dhe SDXC. Dimensionet e fotoaparatit janë 93.1 x 52.5 x 22.5 mm dhe peshon 120 g së bashku me shtesat tjera.     ",147.36,145551
"Kamerë makine Navitel R1000, e zezë"," Përshkrimi i produktit  Një videokamerë me cilësi të lartë të dizajnit të shquar futuristik që do të sigurojë që ju të mos humbisni një moment të vetëm para automjetit tuaj, por edhe brenda tij. Është një kamerë që shquhet jo vetëm për dizajnin dhe besueshmërinë e saj, por edhe për pajisjet e saj funksionale. Kamera regjistron Full HD në 30 korniza për sekondë. Me kualitet Full HD, mund t'i njohësh lehtësisht të gjitha detajet, siç janë targat e tjera të automjeteve, fytyrat e karaktereve, shenjat rrugore dhe më shumë, në mënyrë që të përdorësh të gjitha pamjet tuaja si dëshmi në çdo kohë. Natyrisht, këndi i gjerë i shikimit prej 165 ° siguron që kurrë të mos humbisni asnjë veprim përpara automjetit tuaj, dhe në një zonë të gjerë nga drejtimi i kundërt me veprimin në trotuarin ngjitur. Senzori G zbulon drejtimin e makinës tuaj dhe mund të mbyllë menjëherë një regjistrim në rast të një goditjeje, frenimi të papritur ose ngritjeje të makinës. Poashtu, me Time loop ju nuk keni pse të shqetësoheni për hapësirën në kartën tuaj të memories. Kamera gjithmonë luan regjistrimin më të azhurnuar kur karta është e plotë. Gjithashtu, modaliteti i parkimit do ta mbajë makinën tuaj të sigurt. Kamera është në modalitet të gatishmërisë dhe fillon regjistrimin kur zbulon lëvizjen ose ndikimin. Kështu, ju gjithmonë do të dini se çfarë po ndodh në makinën tuaj. Kamera mbështet Wi-Fi, formatin video Mp4 dhe formatin e imazhit JPG. Kamera ka bateri 180 mAh 3.7 V. Dimensionet e saj janë 4.8 x 4.8 x 8.2 cm.    ",96.25,258843
"Kamerë Fujifilm X-T30 + lente XF18-55mm, e argjendtë"," Përshkrimi i produktit  Kamera kompakte dhe e lehtë me lente të këmbyeshme, tregues kuadri OLED dhe kontrolle manuale të përparuara. Fujifilm X-T30 është gati për t'u përdorur në çdo kohë, në çdo vend. Jini spontan dhe mos lejoni që të kufizoheni kur bëni fotografi, duke përfshirë të shtëna veprimi të llojit të veprimit ose jetën e egër në natyrë. Kamera ka një procesor të fuqishëm të gjeneratës së katërt X-procesor dhe senzor 26.1 MPx APS-C CMOS me teknologjinë BSI. Kamera përdor një tregues kuadri OLED 0.39 "" me rezolucion të lartë prej 2.36 milionë pikash, me shpejtësi përgjigjeje dhe ritëm të lartë të freskimit, duke ju dhënë shikueshmëri të lartë dhe përbërje perfekte edhe në rrezet direkte të diellit. Një ekran anues 3 "" me prekje dhe me një rezolucion prej afërsisht 1040 milionë pikash mund të ndihmojë lehtësisht me këtë. Përveç kësaj, falë animit të ekranit, ju mund të kërkoni për këndvështrime të pazakonta duke ruajtur funksionimin e lehtë dhe kontrollin e plotë të imazhit. Shijoni xhirimet e filmave pa probleme me cilësi të shkëlqyera 4K me 30 fps 8bit (10bit në pajisjen e jashtme). Formatet e mbështetura të videove përfshijnë H.264 / MPEG-4 dhe DCI të përdorura gjerësisht. Ju gjithashtu do të vlerësoni regjistrimin më të lartë të linjës video pa nevojën e aksesorëve shtesë. Lidhja e integruar Wi-Fi bën transferimin dhe ruajtjen e fotove ose filmave të shpejtë dhe të lehtë. Modeli mbështet komunikimin në distanca të shkurtra falë teknologjisë Bluetooth. Lentja Fujinon XF me gjatësi fokale të ndryshueshme (18-55mm) mbulon gjatësitë fokale më të përdorura. Dizajni i lentes përbëhet nga 14 elementë optikë në 10 grupe (përfshirë 3 elementë asferikë dhe 1 element shtesë të ulët shpërndarjeje). Mundësuar nga një motor linear, lentja ka autofokusin e shpejtë në vetëm 0.1 sekonda - kështu që mund të jeni i sigurt që syri i kamerës nuk do të humbasë asgjë. Stabilizimi optik i imazhit është përfshirë gjithashtu për të zvogëluar në mënyrë efektive tronditjen e kamerës dhe për të parandaluar imazhet e paqarta, ose një unazë të hapjes që ju lejon të rregulloni hapjen lehtësisht, pa e lënë fotografin larg kuadrit. Një avantazh i madh i lentes është edhe cilësia premium e imazheve në skena të ndryshme, madje edhe në skena me dritë të ulët ose shkrepje me një efekt të bukur bokeh, të ashtuquajturat sfond të paqartë. Kamera ka një trup alumini me dimensione prej 118.4 x 82.8 x 46.8 mm. Pesha: 383 g.   ",1403.04,273496
"Kamerë Navitel R700, për makinë"," Përshkrimi i produktit  Kjo kamerë ofron rezolucion 1920 x 1080 pikselë FULL HD dhe ka kënd shikimi 170 shkallë. Përfshin ndërfaqe miniUSB, slot për kartelë microSD me kapacitet deri në 64GB, WiFi. Ka çelës harte për 47 shtete.    ",116.93,275502
"Videokamerë Sony FDR-AX700, e zezë"," Përshkrimi i produktit  Kjo videokamerë profesionale, e dobishme mund të regjistrojë në cilësinë më të mirë të mundshme sot, d.m.th në 4K - që ka një rezolucion të jashtëzakonshëm prej 3840 × 2160 px. Përveç kësaj, kamera ofron një gamë të karakteristikave të tjera të shkëlqyera. Videokamera profesionale Sony FDR-AX700 kombinon karakteristika të përparuara me një përdorim miqësor dhe të lehtë. Falë kësaj, ju mund të arrini rezultatet më të mira shumë lehtë dhe të krijoni një regjistrim sipas ideve tuaja. Videokamera Sony FDR-AX700 është e pajisur me teknologji përqëndrimi (fokusimi). Sistemi përbëhet nga 273 pika të përqendrimit, kështu që mund të mbulojë dendur deri në 84% të fushës së shikimit. Përqendrohet në mënyrë të përkryer në objektet e lëvizshme dhe të shpejta. Kamera ka funksione profesionale, 30 korniza për sekondë, regjistrim në Full HD 1000 kps, duke përqendruar 273 pika të zbulimit të fazës, filtër ND dhe zmadhim të vazhdueshëm.   ",2015.52,224068
"Kamerë Fujifilm Instax Square SQ6, e kuqe"," Përshkrimi i produktit  Kjo është një kamerë çasti me gjatësi fokale minimale 65,75 mm dhe gjatësi fokale maksimale 65,75 mm. Distanca më e shkurtër e fokusimit 0.3 m. Shpejtësia minimale e shkrepjes është 400 1 / xx s, kurse shpejtësia maksimale është 1.6 s. Kjo kamerë është e pajisur me tregues optik / elektronik. Ndjeshmëria maksimale 800 ISO. Paketa përfshin 2 bateri CR2, filtër blici, rrip i krahut. Kamera ka bateri të llojit CR2. Dimensionet e kamerës janë gjerësia 118,7 mm, lartësia 121,1 mm, trashësia 58,1 mm, pesha pa bateri dhe karta 393 g. Kamera vjen me ngjyrë të kuqe.   ",155.04,298563
"Kamerë Fujifilm Instax Square SQ6, e kaltër"," Përshkrimi i produktit  Kjo është një kamerë çasti me gjatësi fokale minimale 65,75 mm dhe gjatësi fokale maksimale 65,75 mm. Distanca më e shkurtër e fokusimit 0.3 m. Shpejtësia minimale e shkrepjes është 400 1 / xx s, kurse shpejtësia maksimale është 1.6 s. Kjo kamerë është e pajisur me tregues optik / elektronik. Ndjeshmëria maksimale 800 ISO. Paketa përfshin 2 bateri CR2, filtër blici, rrip i krahut. Kamera ka bateri të llojit CR2. Dimensionet e kamerës janë gjerësia 118,7 mm, lartësia 121,1 mm, trashësia 58,1 mm, pesha pa bateri dhe karta 393 g. Kamera vjen me ngjyrë të kaltër.   ",155.04,298562
"Kamerë për makinë Pioneer, e zezë"," Përshkrimi i produktit  Kjo kamerë për makinë ofron rezolucion Full HD me 1920 x 1080 pikselë dhe kënd shikimi 130 shkallë. Përfshin sensor G, GPS, WiFI, opsion parkimi dhe mbështet kartelën microSD deri në 16 GB. Videot janë në format H.264, G711 ndërsa fotografitë në format JPEG. Bateria ka kapacitet 140 mAh.    ",138.77,299317
"Videokamerë Mio MiVue 866, për makinë"," Përshkrimi i produktit  Kjo videokamerë është dizajnuar për përdorim në makinë. Ofron regjistrim video me rezolucion Full HD. Mbështet WiFi dhe ka knd pamor 150 shkallë. Ekrani i saj është me diagonale 2.7 inç. Për më tepër ofron edhe pozicionim GPS.   ",222.5,307893
Kamerë Sony Alpha A7 III," Përshkrimi i produktit  Sony Alpha A7 III është një aparat i fuqishëm me pajisje dhe veçori të nivelit të lartë që ju lejon të krijoni imazhe dhe video me cilësi të lartë. Për këtë qëllim, kamera është e pajisur me një sensor Exmor R CMOS me imazh të plotë 24,2 MP, një sistem AF me një numër të lartë të pikave të fokusimit dhe shkrepjeve të menjëhershme, të gjitha të fshehura në një trup kompakt të qëndrueshëm. Natyrisht, të gjitha imazhet mund ti verifikoni në ekranin e lëvizshëm LCD me prekje 3.0'' i cili mund të vendoset deri në 107 ° dhe të anohet deri në 41 °. Kamera është rezistente ndaj ujit dhe pluhurit, me bateri që zgjatë deri në 710 imazhe në format JPEG dhe RAW. Ofron mblshtetje për NFC dhe QR, si dhe ka teknologjitë Bluetooth dhe WiFi kombinuar me slot për microSD dhe porte USB. Aksesori vjen me përmasa 126.9 x 95.6 x 73.7 mm dhe peshë 650 g.   ",2439.84,231847
"Kamerë makine Navitel CR900, e zezë"," Përshkrimi i produktit  Kamerë e veturës me një numër karakteristikash të dobishme që e bëjnë atë shoqëruesin tuaj të madh jo vetëm në udhëtime të gjata, por edhe në udhëtime të shkurtra. Kamera ka një ekran 2 "" TN dhe regjistron në Full HD. Me kualitet Full HD, mund t'i njohësh lehtësisht të gjitha detajet, siç janë targat e tjera të automjeteve, fytyrat e karaktereve, shenjat rrugore dhe më shumë, në mënyrë që të përdorësh të gjitha pamjet tuaja si dëshmi në çdo kohë. Natyrisht, këndi i gjerë i shikimit prej 120 ° siguron që kurrë të mos humbisni asnjë veprim përpara automjetit tuaj, dhe në një zonë të gjerë nga drejtimi i kundërt me veprimin në trotuarin ngjitur. Senzori G zbulon drejtimin e makinës tuaj dhe mund të mbyllë menjëherë një regjistrim në rast të një goditjeje, frenimi të papritur ose ngritjeje të makinës. Poashtu, me Time loop ju nuk keni pse të shqetësoheni për hapësirën në kartën tuaj të memories. Kamera gjithmonë luan regjistrimin më të azhurnuar kur karta është e plotë. Kamera ka formatin e imazhit JPG me rezolucion 12 MPx dhe hapësirë për kartë Micro SD me kapacitet deri në 64 GB.    ",53.55,258838
"Fotoaparat Canon IXUS 190, i zi"," Përshkrimi i produktit  Canon sjellë në treg fotoaparatin e fuqishëm dhe me stil IXUS 190, i cili me lehtësi të madhe i kapë dhe ruan të gjitha detajet e rëndësishëm të jetës tuaj në fotografi me kualitet të lartë dhe video HD. Fotoaparati ka lente me kënde të gjera me zmadhim optik 10x dhe 20x Zoom Plus apo mundësinë Smart Auto. Harroni të bëni foto me telefonat tuaj të mençur dhe përdorni këtë fotoaparat për të bërë foto shumë më të mira. Fotoaparati ka dizajn mjaft praktik dhe është i lehtë për tu bartur. Ai është i pajisur me një ekran të vogël ku mund t'i shihni fotot dhe videot e juaja me një rezolucion prej 20.0 MP dhe një DIGIC 4+ të fuqishëm.IXUS 190 është i gatshëm për përdorim në çdo kohë dhe çdo vend. Ndërsa, fotoaparati ka edhe efekte që mund t'i shtoni fotografive dhe videove tuaj për t'i bërë ato edhe më të veçanta. Dimensionet e fotoaparatit janë 95.3 x 56.8 x 23.6 mm dhe peshon 137 g.    ",218.02,205857
Fotoaparat Canon PowerShot SX430 IS," Përshkrimi i produktit  Canon sjell kamerën digjitale PowerShot SX430 IS e cila do ju mundësoj të kapni pjesët më të rëndësishme të jetës tuaj me fotografi dhe video të pastërta, të detajizuara dhe ngjyra realistike ashtu siç i keni përjetuar. Kamera vjen e pajisur me procesorin e imazheve DIGIC 4+ me 20.5 megapiksela dhe f / 3.5 deri në f / 6.8 luminance, mban stabilizuesin e imazhit dhe gjatësi fokale nga 4.3 deri në 193.5 mm për t'ju mundësuar të shkrepni fotografi dhe të inçizoni video sipas nevojave tuaja. Pos kësaj, kamera mban ekranin me madhësi 3"" LCD me 5 nivele të ndriçimit, ka hapësirë për kartelë të memories SD, SDHC dhe SDXC, është pajisur me baterinë NB-11LH që ju mundëson ta përdorni kamerën deri në 195 shkrepje fotografish si dhe vjen me madhësi prej 104.4 x 69.1 x 85.1 mm.   ",305.76,205856
"Fotoaparat Sony ALPHA 6400, + 18-135 mm, i zi"," Përshkrimi i produktit  Një aparat fotografik shumë i avancuar dhe i qëndrueshëm me një trup rezistent ndaj pluhurit dhe lagështisë me sensorin APC-C Exmor CMOS me rezolucion 24.2 MPx. Procesor i imazhit BIONZ X. Ekran me prekje 3 inç. Ekrani mund të anohet deri në 180 °. Fotografim vazhdues në 11 fps, me pamje live ose në 8 fps. Video në rezolucion 4K. Mbështetje xhirimi XAVC S dhe AVCHD 2.0. 425 sensorë të përqendrimit fazor që i mundësojnë kamerës të arrijë AF më të shpejtë në botë me një kohë fokusimi prej vetëm 0.02 sekondash. Zbulimi i syve dhe mënyra e përcjelljes së subjektit. Blic i integruar. Mbështet kartat micro SD, SDXC dhe Memory Stick PRO Duo. Treugues elektronik i kuadrit OLED 0.39 "". NFC, Wi-Fi, mbështetje Bluetooth v4.1. NP-FW50 Li-Ion për rreth 360 shkrepje përmes treguesit të kuadrit ose 410 shkrepje përmes ekranit. Ruajtja e imazheve në format JPEG dhe RAW. Dimensionet 120 x 66.9 x 49.9 mm. Pesha 407 g. Përfshirë lentet e fuqishme 18-135 mm Sony.    ",1524,253432
"Kamerë Sony Cybershot DSC-RX100M7, e zezë"," Përshkrimi i produktit  Me një kamerë kompakte Sony Cybershot DSC-RX100M7, ju mund të merrni fotografi nga afër me senzorë 20.1 Mpix Exmor RS Type 1.0 CMOS, një lente ZEISS Vario-Sonnar me një hapje të vazhdueshme të F 2.8-5.6 dhe me një gjatësi fokale prej 24-200 mm, kështu që ju zmadhoni subjektin. Procesori i shpejtë i imazhit BIONZ X jep cilësi maksimale të imazhit dhe shpejtësi të lartë të përpunimit. Videot e kapura janë në cilësi 4K HDR me zë profesional. Do të vlerësoni gjithashtu lidhjen e integruar me WiFi, e cila do ta bëjë punën tuaj edhe më të lehtë. Senzori i imazhit tani lejon të shtënat pa prishjen e imazhit. Kjo do të thotë që shikim paraprak mbetet i dukshëm në foto me 20 korniza për sekondë. Ju lejon të xhironi deri në 90 korniza për sekondë në formatin JPEG / RAW duke përdorur kapakun për të eleminuar shtrembërimin. Në modalitetin me një imazh të vetëm, veprimet dinamike regjistrohen sipas fotografisë. Kamera merr 7 foto me 90, 60, ose 30 korniza për sekondë, duke ju lejuar të zgjidhni momentin më të mirë. Kamera do të bëhet një ndihmës ideal për të gjithë të përfshirë në krijimin online, të vlerësuar kryesisht nga vlogger, por edhe youtubers. Ju do të vlerësoni tiparin e ndjekjes së prekjes që siguron fokusimin e shpejtë, të saktë dhe automatik të videove. Me ekranin e pjerrësisë selfie dhe hyrjen e mikrofonit të jashtëm, të shtënat janë të lëmuara me imazhe të qëndrueshme për shkrepje të përshtatshme. Përveç kësaj, filmat mund të regjistrohen vertikalisht dhe dërgohen në një celular për redaktim.   ",1391.52,265909
"Fotoaparat Canon EOS RP, i zi + RF 24-105mm F4-7.1 IS STM"," Përshkrimi i produktit  E vogël, e lehtë, me një funksionim të thjeshtë dhe intuitiv - kjo është Canon EOS RP, një aparat fotografik pa format me pajisje pa kompromis për të krijuar imazhe unike kudo që të shkoni. Baza e kamerës është procesori i imazhit DIGIC 8, i cili e bën funksionimin dhe funksionimin e aparatit fotografik më të përgjegjshëm dhe fleksibil, kështu që ju shpenzoni shumë më pak kohë për të edituar fotografitë që merrni. Procesori DIGIC 8 plotësohet nga një sensor i shkëlqyer 26.2 MPx Dual Pixel CMOS AF që kap çdo detaj me ngjyra të pasura. Poashtu, teknologjia DM Pixel CMOS AF ofron automatizimin më të shpejtë në botë me vetëm 0.05 sekondë me 4779 pozicione automatike të rregullueshme me aftësi të përqëndrimit të dritës së ulët deri në -5 EV3. Përveç kësaj, kamera është e pajisur edhe me një ekran me prekje LCD me 3'' që mund të rrotullohet deri në 170 °, i cili është veçanërisht i dobishëm kur bëni fotografi nga kënde të vështira. Mbështet teknologjinë Bluetooth, RAW; posedon mikrofon stereo të integruar si dhe përmban ndërfaqet: USB-C 2.0, HDMI, dhe 3.5mm jack. Dimensionet 132.5 x 85 x 70 mm. Pesha përafërsisht. 440 g. Pako përfshin edhe lente.   ",1652.64,284126
"Fotoaparat Canon EOS M50, i zi + lente EF-M 18-150mm IS STM "," Përshkrimi i produktit  Canon EOS M50 ka senzor CMOS APS-C 24.2 MPx dhe procesor të imazhit DIGIC 8, fokusim AF me saktësi të dyfishtë dhe video 4K. Posedon dritë ndihmëse AF. Kjo kamerë ju lejon shkrepje të vazhdueshme me 10 korniza për sekondë, poasht ka zbulim elektronik të pamjeve duke përdorur teknologjinë OLED 0.39 të përbërë prej përafërsisht 2360000 pikave. Natyrisht, ka një ekran me prekje LCD 3 "", blic të integruar, reduktim të syve të kuq, vetëkontrollues, shumë mënyra për fotografi të shkëlqyera (filtra krijues, portret, detaje, sport, ushqim, panoramë, skenë natën, etj.). Mbështet formatet RAW dhe JPEG. Ka karakteristika të personalizuara: 9 butona të funksioneve të personalizueshme. Modulet e meta: informacioni i përdoruesit për të drejtat e autorit, zmadhim 15 herë dhe mbështetje deri në 29 gjuhë. Ka ndërfaqe si: Hi-USB me shpejtësi të lartë, portë HDMI (micro-tip D), Wi-Fi, Bluetooth dhe NFC. Mbështet kartat e memories SD, SDHC dhe SDXC. Poashtu mundëson printimin direkt. Përmasat e kamerës janë: 116.3 x 88.1 x 58.7 mm. Peshon përafërsisht 387 g. Është përfshirë gjithashtu një lentë e lehtë EF-M 18-150 mm, f / 3.5-6.3 IS STM. Rezolucioni i videos: 4K - 3840 × 2160 (23.98, 25 kps); Full HD - 1920 × 1080 (59.94, 50, 29.97, 25, 23976 ks); HD - 1280 × 720 (119.9, 100, 59.94, 50 kps).    ",1124.64,233203
Kamerë për shtëpi Sony HDR-CX240," Përshkrimi i produktit   Video kamera Sony HDR-CX240 peshon pak dhe është shumë e lehtë për ta marrë me vete kudo. Video kamera është shumë e lehtë të përdoret për xhirim, duke bërë kështu ta shijoni dhe shpërndani video dhe fotografi. Xhirime të përsosura si dhe kartelë opsionale të memories. Disa kamera digjitale kanë ndërtim më të avancuar. Gjatë ecjes shumica e kamerave nuk japin imazhe të qarta për shkak të vibrimeve, për këtë arsye Sony ka hedhur në treg kamerën që ka stabilizim optik të imazheve, ashtu që mos të vërehen vibrimet gjatë ecjes.   ",186.72,145808
"Kamerë Nikon Z 50 + përshtatës FTZ, e zezë"," Përshkrimi i produktit  Kamerë me cilësi të lartë me pasqyrë për prodhimin e fotove të shkëlqyera në pothuajse të gjitha rrethanat. Kështu që mund të jeni i sigurt që gjithmonë jeni gati të kapni menjëherë të gjitha momentet e rëndësishme në jetën tuaj. Përveç trupit të kamerës është përfshirë edhe përshtatësi FTZ. E pajisur me një senzor 20.9 Mpx DX, ajo jep cilësi të mprehta dhe delikate për imazhe të mprehta dhe të hollësishme. Me një gamë të lartë të ndjeshmërisë ISO 100 - 51 200, nuk është e nevojshme të shqetësoheni për të bërë fotografi në situata të errëta dhe në vështirësi ndriçimi. Përveç fotove të nivelit të lartë, ju gjithashtu mund të krijoni lehtësisht filma mahnitës, të qetë me cilësi mbresëlënëse 4K me 30 fps, ose të merrni pamjet me lëvizje të ngadalta në Full HD. Ju gjithashtu mund të bëni fotografi dhe të regjistroni filma dramatik 4K time-lapse në kamerë ndërsa regjistroni filma. Kamera është e pajisur me një tregues elektronik të kuadrit me rezolucionit të lartë që ofron një pamje të shkëlqyeshme dhe të detajuar të skenës. Treguesi elektronik i kuadrit plotësohet në mënyrë të përkryer nga një ekran me prekje 3.2 ” LCD me një kënd shikimi deri në 170 °. Me këtë ekran, ju lehtë mund të shprehni qëllimet tuaja krijuese dhe të krijoni imazhe të përsosura nga kënde krejtësisht të ndryshme. SnapBridge mban një lidhje të qëndrueshme me energji të ulët midis kamerës dhe celularit ose tabletit përmes Bluetooth dhe Wi-Fi. Sinkronizoni ose shpërndani menjëherë imazhet tuaja me pajisjen tuaj të zgjuar gjatë fotografimit. Ju gjithashtu mund të përdorni me lehtësi funksionet kryesore të kamerës dhe ta mbani të aktualizuar kamerën tuaj. Pavarësisht nga madhësia e saj kompakte, kamera do t'ju befasojë me ndërtimin e saj të qëndrueshëm por të lehtë të aliazhit të magnezit, duke siguruar që mund ta përdorni në pothuajse çdo situatë. Poashtu, falë përshtatësit FTZ, ju mund t'i bashkëngjitni të gjithë lentet e montimit 360 Nikon F në trupin e kamerës së re Nikon Z. Dimensionet e kamerës janë përafërsisht: 126.5 x 93.5 x 60 mm, ndërsa pesha është përafërsisht: 450 g (duke përfshirë baterinë dhe kartën e memories).   ",1301.28,272852
"Kamerë për makinë LAMAX T10, 4K, GPS, e zezë"," Përshkrimi i produktit  Kamera e avancuar për makinë, e cila vjen me rezolucion të videos 4K (3840 x 2160 px në 30 kps), kënd të shikimit 170 °, ekran 2.45 "", slot për kartë microSD (klasa SD 10, maks. 128 GB), GPS me raportim radari, senzor G, mbështet modalitetin e natës, ka bateri të integruar, mbajtëse magnetike me ngjitës 3M. Ndërfaqet: WiFi dhe microUSB. Përmasat e kamerës janë: 47 x 74 x 39 mm.   ",148.33,300891
"Kamerë Canon EOS M50 Mark II, e zezë + EF-M 15-45mm IS STM"," Përshkrimi i produktit  Një kamerë cilësore pa pasqyrë që mund t'ju mbështesë në punën tuaj, pavarësisht nëse jeni duke fotografuar ose duke xhiruar video - për përdorim shtëpiak dhe më profesional, i cili do të vlerësohet veçanërisht nga vloggerët, youtubers dhe influencues të tjerë të ngjashëm. Canon EOS M50 II Mark me procesorin e imazhit DIGIC 8 mund të marrë shumë më shumë dritë nga secili piksel. Imazhi që rezulton ka më pak zhurmë dhe ju merrni më shumë liri krijuese gjatë shkrepjes. Sensori me madhësi APS-C me një rezolucion prej 24.1 milion piksele dhe shpejtësi skanimi deri në 10 fps. lejon të kapim me të vërtetë çdo detaj. Gëzoni foto të shkëlqyera edhe në dritë të dobët. Fotografitë që rezultojnë mund të demonstrojnë plotësisht veçantinë e tyre. Kamera mbështet video vertikale, e cila mund të përdoret në shumë rrjete sociale, ka një buton për regjistrimin e videos në ekranin me prekje, ka mbështetje për transmetim në YouTube dhe mund të përdoret gjithashtu si një ueb kamerë falë Utility Webcam EOS. Ekziston edhe një slot audio 3.5 mm. Ju gjithashtu do të mirëpritni fokusin automatik të përmirësuar me zbulimin e syve dhe videot. Me mbështetjen Wi-Fi, transferimi dhe ruajtja e fotove ose filmave bëhet një aktivitet i shpejtë dhe i lehtë. Modeli gjithashtu mbështet komunikimin në distancë të shkurtër falë teknologjisë Bluetooth. Përveç kamerës, në paketim do të gjeni edhe një lente të lehtë EF-M 15-45 mm f / 3, 5-6,3 IS STM. Kjo është një lente e përshtatshme për përdorim me kamerat e serisë EOS M. Lentja është e lehtë dhe kompakte, kështu që mund ta merrni me vete kudo që jeni në lëvizje. Falë intervalit të gjatësisë fokale prej 24 deri në 72 mm, lentja ju lejon të bëni një gamë të madhe imazhesh pa qenë e nevojshme ta zëvendësoni atë me një tjetër. Falë tre anëtarëve asferikë, sigurohet qartësia dhe detajet me të vërtetë të jashtëzakonshme të secilit imazh, edhe kur bëni foto me pajisje më të vogla. Lentja gjithashtu përfshin një stabilizues optik të imazhit 3.5-hapësh, i cili zvogëlon efektet negative të shkundjes së kamerës. Lentja gjithashtu do të kënaqë prodhuesit e filmave. Ajo përdor teknologjinë e motorit STM, i cili e bën fokusimin të qetë dhe pothuajse të padëgjueshëm gjatë xhirimeve.   ",884.5,311391
"Kamerë për veturë TrueCam M9, GPS, 2.5K, e zezë"," Përshkrimi i produktit  Në vend të një baterie klasike, TrueCam M9 është e pajisur me një super kondensator. Nuk e pengojnë luhatjet ose ndikimet e temperaturës. Kjo kamerë ka disa herë më shumë jetëgjatësi. Nuk konsumohet si një bateri klasike dhe zgjat shumë më gjatë. Kjo pajisje nuk do të ju zhgënjejë. Karakteristikat kryesore: Kamerë e shkëlqyeshme e makinës me rezolucion QHD prej 2560 x 1440 px në 30 kps, kënd shikimi 150 °, kamerë të pasme 130 °, mikrofon të integruar, ekran 2 "", GPS me raportim radari, senzor G, WiFi, slot për karta microSD deri në 128 GB, modalitet të parkimit. Përmasat e kamerës janë: 69 x 45 x 34 mm, pesha 64 g.   ",166.93,300887
"Kamerë makine Mio MiVue C312, e zezë"," Përshkrimi i produktit  MiVue C312 është një videokamerë e lehtë dhe kompakte që ju jep një shfaqje të shkëlqyer Full HD, plus kamera fillon regjistrimin menjëherë pas ndezjes së makinës për lehtësinë tuaj. Të gjitha këto të mund të vijnë në dobi në çdo kohë për t'u marrë me një sërë situatash të diskutueshme që mund të ndodhin me ju kur jeni në rrugë, ose thjesht duke qëndruar në makinën tuaj. Kjo kamerë ka rezolucion 1080p Full HD me 30 korniza për sekondë. Përveç rezolucionit Full HD, kamera gjithashtu përmban një kënd të gjerë 130 °, aperturë të shkëlqyeshme f 2.2, senzor G me 3 akse dhe një ekran 2.0 "". Formati i regjistrimit është MJPEG. Kamera mbështet kartat MicroSD me kapacitet deri në 64 GB. Kamera ka mbajtëse rrotulluese, mikrofon dhe funksion për ndezje automatike. Dimensionet e saj janë: 52.1 x 63.6 x 33.7 mm dhe pesha 55 g.    ",52.65,258756
Kamerë makine Sencor SCR 4500M," Përshkrimi i produktit  SCR 4500M është një gjeneratë e re e kamerave të veturave, shumë e fuqishme, por simpatikisht e vogël. Kamera është e pajisur me një mbajtës magnetik për instalim të lehtë. Çipi i senzorit me cilësi të lartë do të sigurojë regjistrim të shkëlqyeshëm në rezolucion amëtar deri në Full HD (1920 x 1080 px). Funksioni i regjistrimit të vazhdueshëm është i pranishëm natyrisht - regjistrimi më i vjetër zëvendësohet me një të ri. Kamera është e pajisur me një slot të kartës microSD. Pajisja mund të pajiset me një kartë të tillë me një kapacitet deri në 128 GB. Karta nuk është e përfshirë në paketë. Senzori G zbulon ndikimin dhe bllokon regjistrimin për përdorim të mëvonshëm në vërtetimin e fajtorit të aksidentit. Karakteristikat kryesore: - Mbajtësi magnetik; - Trupi i vogël dhe kompakt; - Këndi i shikimit 170 °; - Ekrani 1.5 "" LCD. - Fotot: JPEG - 12M, 10M, 8M, 5M, 3M, 2M, 1.3M, VGA; - Bateria: e integruar Li-jon 3.7 V / 180 mAh; - Ndërfaqja: mini portë; - Përmasat: 58.5 x 48.5 x 59 mm; - Aksesorët: mbajtës makine, karikues makine, udhëzime operimi. Rezolucion i imazhit: - 1728 x 1296 (interpoluar, 30 kps); - 1920 × 1080 (1080p, 30 kps); - 1280 × 720 (720p, 30 kps).   ",59.18,287650
